param_name,param_value,ctrl_freq,trial,rng_seed,jitter_value,terrain,crash,success,max_x,vx_m_s
sliding_friction,0.03760603093086394,30.0,3,1749163938,0.0,flat,False,True,0.1686553059007071,0.0581570020326925
sliding_friction,0.03760603093086394,30.0,1,362893552,0.0,flat,False,True,0.16414669050556285,0.05660230706885356
sliding_friction,0.03760603093086394,50.0,1,2118939610,0.0,flat,False,True,0.3924355567930614,0.13532260578867672
sliding_friction,0.03760603093086394,50.0,3,1258387461,0.0,flat,False,True,0.3372999419676361,0.11631032481438079
sliding_friction,0.03760603093086394,30.0,4,1269218420,0.0,flat,False,True,0.20373002279568317,0.07025173199646524
sliding_friction,0.03760603093086394,50.0,2,1738332979,0.0,flat,False,True,0.35267522142303975,0.12161214531625177
sliding_friction,0.03760603093086394,10.0,4,1660656010,0.0,flat,False,True,0.11279530130049245,0.03889493148089248
sliding_friction,0.03760603093086394,10.0,3,2140601528,0.0,flat,False,True,0.11595807822387537,0.03998554421309109
sliding_friction,0.1414213562373095,10.0,0,721576348,0.0,flat,False,True,0.12668940301477544,0.04368600103419582
sliding_friction,0.03760603093086394,50.0,4,877780830,0.0,flat,False,True,0.40270614211304057,0.13886418693349276
sliding_friction,0.1414213562373095,10.0,1,241630830,0.0,flat,False,True,0.12868574627589266,0.0443743952621286
sliding_friction,0.1414213562373095,30.0,0,282520745,0.0,flat,False,True,0.33876846246324643,0.11681671118879798
sliding_friction,0.1414213562373095,10.0,2,2008507847,0.0,flat,False,True,0.12405250266709,0.04277672505223688
sliding_friction,0.1414213562373095,10.0,3,1528562329,0.0,flat,False,True,0.12943216499672,0.04463178102789782
sliding_friction,0.1414213562373095,50.0,2,1178014654,0.0,flat,False,True,0.6668003682326861,0.2299311614540702
sliding_friction,0.1414213562373095,50.0,1,1558621285,0.0,flat,False,True,0.6437480833329596,0.22198209769555302
sliding_friction,0.1414213562373095,10.0,4,1147955698,0.0,flat,False,True,0.12865259875265003,0.04436296508167022
sliding_friction,0.1414213562373095,30.0,2,1569452244,0.0,flat,False,True,0.34606986341381096,0.11933443565458812
sliding_friction,0.1414213562373095,50.0,0,2038566803,0.0,flat,False,True,0.6659962235598778,0.22965387018761121
sliding_friction,0.1414213562373095,30.0,3,1188845613,0.0,flat,False,True,0.35933677141888426,0.12390923151828395
sliding_friction,0.1414213562373095,30.0,1,2049397762,0.0,flat,False,True,0.34651851807580153,0.11948914415863553
sliding_friction,0.1414213562373095,50.0,3,797408023,0.0,flat,False,True,0.6329360417132535,0.21825380748185413
sliding_friction,0.1414213562373095,50.0,4,317462505,0.0,flat,False,True,0.6158309193219149,0.21235548941593616
sliding_friction,0.1414213562373095,30.0,4,708900095,0.0,flat,False,True,0.34047522506098926,0.11740525001557034
sliding_friction,0.5318295896944989,10.0,1,1951946270,0.0,flat,False,True,0.28111191448386724,0.09693501134795317
sliding_friction,0.5318295896944989,10.0,0,284408140,0.0,flat,False,True,0.27199090950424754,0.09378996878566095
sliding_friction,0.5318295896944989,10.0,2,1571339639,0.0,flat,False,True,0.27714516238414244,0.09556716577720033
sliding_friction,0.5318295896944989,50.0,1,1121453077,0.0,flat,False,True,0.8384846509610496,0.28913250903769555
sliding_friction,0.5318295896944989,30.0,0,698291400,0.0,flat,False,True,0.4728662115089321,0.16305721387993305
sliding_friction,0.5318295896944989,30.0,3,1604616268,0.0,flat,False,True,0.5032100668965607,0.17352058237424953
sliding_friction,0.5318295896944989,30.0,1,218345882,0.0,flat,False,True,0.4802563255397579,0.16560550045910868
sliding_friction,0.5318295896944989,30.0,2,1985222899,0.0,flat,False,True,0.4868088992857204,0.16786500621697867
sliding_friction,0.5318295896944989,50.0,0,1601398595,0.0,flat,False,True,0.7892099413044118,0.2721413590615103
sliding_friction,0.5318295896944989,50.0,3,360239815,0.0,flat,False,True,0.806735987699433,0.27818469170094706
sliding_friction,0.5318295896944989,50.0,4,2027777945,0.0,flat,False,True,0.8258209826614888,0.28476585608119714
sliding_friction,0.5318295896944989,50.0,2,740846446,0.0,flat,False,True,0.7987454046839441,0.27542931812562105
sliding_friction,0.5318295896944989,10.0,3,1190733008,0.0,flat,False,True,0.2665369400952716,0.0919091586009928
