id,cost,avg_velocity,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solref_dampratio,solimp_dmin,solimp_dmax,solimp_width
c3be1e91,0.05121661247178456,0.4363108757258134,0.8,0.025642956778433944,0.00023038780958218311,0.003522038062600765,1.2738799892873784,0.8,0.977946997282845,0.0015976822230160982
ca792cdc,0.05298924301473701,0.44019392479980224,0.00012130283690872286,0.0022763248525659472,0.0011736473521937144,0.004791813012543682,0.7727848644694862,0.9153072178090936,0.9782542748049735,0.0033978239675304
e0cd3610,0.053108495920668665,0.44045280627640154,3.5237612271830995e-05,0.1,0.1,0.004344929746175067,1.2785181880060335,0.9347358869693233,0.974993571214948,0.0015200187199388667
6a37657a,0.05331650131797457,0.44090366241784595,0.006791060271275147,0.1,0.0013655087033979934,0.004262024480414316,1.2804152130705997,0.99,0.975290371538745,0.00025349742760611934
ac201b78,0.05417876418661508,0.4427633222537758,2.9804886964007453e-05,1.5432670012562288e-05,0.0014382056357784946,0.006796029895750424,0.4220421834359369,0.8046796705336117,0.9610646757359035,0.0012074081223432988
814ef714,0.055232407886251375,0.44501576093158385,0.00199019606208238,0.0024147161852814745,1.0463610020648507e-05,0.004371382197561774,1.313085035541338,0.9108527643634119,0.9736541333531299,0.0018103346065586816
167f946c,0.057467272948989796,0.4497233258341578,0.0002690364183264927,0.0005413956833259029,0.00017531396944414954,0.0048050215328166316,0.7946512982644749,0.8736047840137077,0.9780360466261067,0.005047091781678271
1addde98,0.057832236939054864,0.4504833402526147,0.8,1e-05,0.0015967570812342685,0.0067442424187358,1.1965288996633479,0.8,0.9541231977530533,0.01
cfad10f9,0.05985583656221673,0.4546545249167011,4.1326875418765626e-05,0.05576542532003484,5.560518401214418e-05,0.0048476379453429586,0.8039894654113282,0.9320835291257311,0.9778359700706117,0.007884415433970412
b16721cc,0.059906016212066225,0.4547570554898596,0.7835024643139259,0.010662046131118279,0.00020273012046375527,0.0068916993996126896,0.4257091505274211,0.8,0.95464477028019,0.01
e329fc88,0.061111807184774374,0.4572080241108172,0.003932109039367397,1e-05,0.00028972497777704097,0.004394179088656068,1.271062056087481,0.9175529817390595,0.9753583255650446,0.008613956734682812
e77eb5d1,0.06266959092802254,0.4603389520790213,0.015134123239505066,1.4268208354631311e-05,5.022839831900198e-05,0.006796244778989715,1.8779278720868549,0.9385163480204695,0.972351894253939,0.009286934924760477
f0e7f432,0.06378438467072854,0.46255570607437985,0.030150175715274258,6.804253750442738e-05,0.000359548224136655,0.004747445858117457,0.8049330221056784,0.8557303340401596,0.9781509477594189,0.004583186485383039
40013e6f,0.06387798360229656,0.46274094168198504,0.006838449728703422,0.002103649854767656,0.0008251517217095911,0.004442058523844038,1.227091076136119,0.8960765979624659,0.9752916712992105,0.002262425622003551
fa432d49,0.06516753345203082,0.46527932437240355,0.028850276535782555,0.002084731851342044,1.2830693703810765e-05,0.004404198018957088,1.7412687303855956,0.9206450681693252,0.9746571523803036,0.002073402691613116
7627133a,0.06597950813375232,0.46686476623654,0.5417359631791954,0.08164872628472333,0.1,0.006674489464825304,1.594552966428716,0.9763183967348649,0.9742633397754925,0.002885496850297702
7ea4ecf9,0.06672609810542003,0.46831395259532543,0.15748743754773842,2.3858103407713457e-05,5.6860962938722196e-05,0.006989399810916139,0.41101238383454697,0.8458692624586063,0.9594473224092076,0.0058616759893109875
87af8dc5,0.06679071774694632,0.46843900198489064,2.872051297656132e-05,0.002502109416107342,0.001299632630677276,0.005142115792173624,1.6072098384508517,0.9141479968738402,0.9785739621504475,0.0037935223160775722
be79c5eb,0.07586256876620943,0.4854316045159114,2.2619090498009885e-05,0.00018871907668291618,0.027120953786428034,0.006796818404426189,1.345223947072254,0.870988975876252,0.9712637814722874,0.01
f3d08234,0.07883562627806251,0.490776826461983,0.0015550431076352697,1.173289189591054e-05,3.221746454155991e-05,0.006553097502219832,1.1066503571612951,0.9548969186213292,0.9714222019289558,0.00873856626127672
c9fe0ae6,0.08066179005330303,0.49401019357287695,0.0005888911215280066,0.0026631063973726254,0.00042361305249394857,0.005000101275992665,1.7791483475485708,0.841710267514787,0.9778297816937925,0.0032483089446931125
