param_name,param_value,ctrl_freq,trial,rng_seed,jitter_y,crash,success,max_x,vx_m_s
sliding_friction,0.01,30.0,9,972486008,0.002956685050431912,False,True,0.3675917008780449,0.05039654321476637
sliding_friction,0.01,50.0,3,915882330,0.0018710043111309334,False,True,0.2523055213929979,0.057361796830386724
sliding_friction,0.01,30.0,8,1353092639,-0.0018274486803599456,False,False,0.14742598662766251,0.0
sliding_friction,0.01,50.0,4,535275699,0.0017668102953549616,False,True,0.33283932090822693,0.06915692483688271
sliding_friction,0.01,50.0,7,1342261680,-0.0012604705175209164,False,True,0.2605023716359402,0.046404349575201266
sliding_friction,0.01,50.0,8,961655049,0.0006032313014516294,False,True,0.3694599235344466,0.0663471194059434
sliding_friction,0.01,50.0,9,581048418,-0.002014129380954673,False,True,0.3963498529425572,0.07147441011290609
sliding_friction,0.03760603093086394,10.0,1,1461906657,0.00021232434347539858,False,False,0.060598253713131725,0.0
sliding_friction,0.03760603093086394,30.0,0,697475722,-0.0008349055285681601,False,True,0.3033055184608695,0.05689089757752371
sliding_friction,0.03760603093086394,10.0,0,1941852175,0.0018776787169458497,False,False,0.11055992217434304,0.0
sliding_friction,0.03760603093086394,30.0,5,743248441,-0.00034505435149908203,False,True,0.35773510312703566,0.07988382036013536
sliding_friction,0.03760603093086394,10.0,4,220747877,0.0003594832228356864,False,True,0.33185048784215626,0.054929975569444955
sliding_friction,0.03760603093086394,30.0,2,1984407221,-0.002624688888133895,False,True,0.354878550752235,0.07405975681642615
sliding_friction,0.03760603093086394,30.0,1,217530204,0.0021104360913310966,False,True,0.300851742285615,0.06050457851577862
sliding_friction,0.03760603093086394,10.0,2,1081300026,-0.0008807114121022856,False,False,0.06182448907647468,0.0
sliding_friction,0.03760603093086394,10.0,6,1507679376,0.0013327285963997655,False,False,0.06127695267201849,0.0
sliding_friction,0.03760603093086394,10.0,5,1987624894,0.0010721252323319004,False,False,0.0960206913521954,0.0
sliding_friction,0.03760603093086394,10.0,7,1127072745,-0.0003891022351211887,False,False,0.060873108871261405,0.0
sliding_friction,0.03760603093086394,10.0,3,700693395,-0.0006711060556605689,False,False,0.1097737698975683,0.0
sliding_friction,0.03760603093086394,30.0,4,1123855072,-0.001191408495059402,False,True,0.1567110423426385,0.04044586529380606
sliding_friction,0.03760603093086394,10.0,8,647127227,0.0009938288845069221,False,False,0.10110944553598358,0.0
sliding_friction,0.03760603093086394,10.0,9,266520596,0.0016086720644034047,False,False,0.062355387276343564,0.0
sliding_friction,0.03760603093086394,30.0,3,1603800590,0.0025333446742881703,False,False,0.13836170001670306,0.0
sliding_friction,0.03760603093086394,50.0,0,1111358982,0.001364323128331263,False,True,0.34154086533796535,0.06762548211420016
sliding_friction,0.03760603093086394,30.0,7,2030179940,0.0010452844551159723,False,True,0.32229740277790264,0.05605156387728336
sliding_friction,0.03760603093086394,50.0,1,631413464,0.0014793462023833378,False,True,0.4182052359874083,0.07040767848977747
sliding_friction,0.03760603093086394,30.0,9,1169627791,0.002507595407799916,False,True,0.35357915011542695,0.05501176809825399
sliding_friction,0.03760603093086394,50.0,2,250806833,-0.002324154303319986,False,True,0.33683532927129184,0.06273608649108937
sliding_friction,0.03760603093086394,50.0,3,2017683850,-0.0017470461619111337,False,True,0.3488257520404639,0.05472757457726419
sliding_friction,0.03760603093086394,30.0,8,1550234422,0.00041153938151534735,False,True,0.2058405229632087,0.05135194894078173
